C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/08,20:15:11,0000000466851368,TRADINGIS,0000000466851367
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,N-Q-MNSP1,244,-16.7,-17,0.07,"2025/06/08 20:15:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,NSW1-QLD1,244,-477.2,-511.57,-4.67,"2025/06/08 20:15:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,T-V-MNSP1,244,-477.4,-478,25.62,"2025/06/08 20:15:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,V-S-MNSP1,244,45,45,-0.87,"2025/06/08 20:15:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,V-SA,244,49.72,101.97,3.59,"2025/06/08 20:15:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/08 20:20:00",1,VIC1-NSW1,244,488.97,420.62,11.14,"2025/06/08 20:15:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/08 20:20:00",1,SA1,244,95.18,0,0,"2025/06/08 20:15:03",95.18,0.23,0.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.39,0,0,0,0,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/08 20:20:00",1,NSW1,244,96.51,0,0,"2025/06/08 20:15:03",96.51,0.23,0.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.39,0,0,0,0,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/08 20:20:00",1,QLD1,244,93.04,0,0,"2025/06/08 20:15:03",93.04,0.23,0.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.39,0,0,0,0,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/08 20:20:00",1,TAS1,244,150.28,0,0,"2025/06/08 20:15:03",150.28,0.38,0.38,0.38,0.38,0.36,0.36,7.3,7.3,0.1,0.1,0.38,0.38,0,0,2.8,2.8,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/08 20:20:00",1,VIC1,244,91.02,0,0,"2025/06/08 20:15:03",91.02,0.23,0.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.39,0,0,0,0,0.36,0.36,0,0,FIRM
C,"END OF REPORT",15
