C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/02,23:15:12,0000000466024581,TRADINGIS,0000000466024580
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,N-Q-MNSP1,280,-33.5,-33,1.59,"2025/06/02 23:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,NSW1-QLD1,280,-788.5,-801.29,38.66,"2025/06/02 23:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,T-V-MNSP1,280,-460.9,-471.84,24.99,"2025/06/02 23:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,V-S-MNSP1,280,3,2.43,-0.15,"2025/06/02 23:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,V-SA,280,557.28,555.36,37.31,"2025/06/02 23:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 23:20:00",1,VIC1-NSW1,280,319.43,289.24,14.38,"2025/06/02 23:15:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/02 23:20:00",1,SA1,280,138,0,0,"2025/06/02 23:15:04",138,0.23,0.23,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 23:20:00",1,NSW1,280,131.15,0,0,"2025/06/02 23:15:04",131.15,0.23,0.23,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 23:20:00",1,QLD1,280,115.76,0,0,"2025/06/02 23:15:04",115.76,0.23,0.23,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 23:20:00",1,TAS1,280,132.48,0,0,"2025/06/02 23:15:04",132.48,0.38,0.38,0.38,0.38,0.36,0.36,7.92,7.92,0.1,0.1,0.38,0.38,0,0,2.95,2.95,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 23:20:00",1,VIC1,280,121.36,0,0,"2025/06/02 23:15:04",121.36,0.23,0.23,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.1,0.1,0,0,FIRM
C,"END OF REPORT",15
