C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/01,23:30:11,0000000465878890,TRADINGIS,0000000465878889
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,N-Q-MNSP1,283,-82.3,-41,2.87,"2025/06/01 23:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,NSW1-QLD1,283,-1066,-1105.05,92.92,"2025/06/01 23:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,T-V-MNSP1,283,-418.8,-471.42,24.95,"2025/06/01 23:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,V-S-MNSP1,283,-125,-125,28.04,"2025/06/01 23:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,V-SA,283,419.91,409.74,22,"2025/06/01 23:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 23:35:00",1,VIC1-NSW1,283,423.71,436.51,27.29,"2025/06/01 23:30:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/01 23:35:00",1,SA1,283,70.34,0,0,"2025/06/01 23:30:03",70.34,0.37,0.37,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.81,0.81,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 23:35:00",1,NSW1,283,120,0,0,"2025/06/01 23:30:03",120,0.37,0.37,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.81,0.81,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 23:35:00",1,QLD1,283,97.73,0,0,"2025/06/01 23:30:03",97.73,0.37,0.37,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.81,0.81,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 23:35:00",1,TAS1,283,80.08,0,0,"2025/06/01 23:30:03",80.08,0.38,0.38,0.38,0.38,0.36,0.36,6.62,6.62,0.1,0.1,0.38,0.38,0,0,2.81,2.81,0.81,0.81,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 23:35:00",1,VIC1,283,8.95,0,0,"2025/06/01 23:30:03",8.95,0.37,0.37,0.1,0.1,0.1,0.1,5,5,0.1,0.1,0.38,0.38,0,0,0,0,0.81,0.81,0,0,FIRM
C,"END OF REPORT",15
